Company Name,CD_NSE Symbol,CD_BSE Code,CD_Is Subsidiary,CD_Sector,CD_Industry1
Tata Metaliks Ltd.,TATAMETALI,513434,Y,Iron & Steel,Steel/Sponge Iron/Pig Iron
Tata Motors Ltd.,TATAMOTORS,500570,N,Automobile & Ancillaries,Automobiles-Trucks/Lcv
Tata Motors Ltd. - DVR Ordinary,TATAMTRDVR,570001,N,Automobile & Ancillaries,Automobiles-Trucks/Lcv
Tata Power Company Ltd.,TATAPOWER,500400,N,Power,Power Generation/Distribution
Tata Steel Ltd.,TATASTEEL,500470,N,Iron & Steel,Steel & Iron Products
Tata Steel Long Products Ltd.,TATASTLLP,513010,Y,Iron & Steel,Steel/Sponge Iron/Pig Iron
Tayo Rolls Ltd.,TATAYODOGA,504961,Y,Capital Goods,Engineering - Industrial Equipments
Ashram Online.Com Ltd.,TATIASKYLN,526187,N,Hospitality,"Hotel, Resort & Restaurants"
Tatva Chintan Pharma Chem Ltd.,TATVA,543321,N,Chemicals,Chemicals
Tribhovandas Bhimji Zaveri Ltd.,TBZ,534369,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Transport Corporation Of India Ltd.,TCI,532349,N,Logistics,Logistics
TCI Express Ltd.,TCIEXP,540212,Y,Logistics,Logistics
TCI Finance Ltd.,TCIFINANCE,501242,N,Finance,Finance - NBFC
TCNS Clothing Co. Ltd.,TCNSBRANDS,541700,N,Textile,Textile
TCPL Packaging Ltd.,TCPLPACK,523301,N,FMCG,Packaging
Tata Consultancy Services Ltd.,TCS,532540,N,IT,IT - Software
TD Power Systems Ltd.,TDPOWERSYS,533553,N,Capital Goods,Electric Equipment
TeamLease Services Ltd.,TEAMLEASE,539658,N,Miscellaneous,Miscellaneous
TechIndia Nirman Ltd.,TECHIN,526576,N,Infrastructure,Engineering - Construction
Tech Mahindra Ltd.,TECHM,532755,Y,IT,IT - Software
Techno Electric & Engineering Company Ltd.,TECHNOE,542141,N,Infrastructure,Engineering - Construction
Tecil Chemicals & Hydro Power Ltd.,TECILCHEM,506680,N,Chemicals,Chemicals
Tega Industries Ltd.,TEGA,543413,N,Capital Goods,Engineering - Industrial Equipments
Tejas Networks Ltd.,TEJASNET,540595,N,Consumer Durables,IT - Hardware
Tembo Global Industries Ltd.,TEMBO,,N,Trading,Trading
Tera Software Ltd.,TERASOFT,533982,N,IT,IT - Software
Texmaco Infrastructure & Holdings Ltd.,TEXINFRA,505400,N,Realty,Construction - Real Estate
Texmo Pipes And Products Ltd.,TEXMOPIPES,533164,N,Plastic Products,Plastic Products
Texmaco Rail & Engineering Ltd.,TEXRAIL,533326,N,Automobile & Ancillaries,Railways Wagons
Tourism Finance Corporation Of India Ltd.,TFCILTD,526650,N,Finance,Finance Term Lending
Transwarranty Finance Ltd.,TFL,532812,N,Finance,Finance - NBFC
TGB Banquets And Hotels Ltd.,TGBHOTELS,532845,N,Hospitality,"Hotel, Resort & Restaurants"
Thangamayil Jewellery Ltd.,THANGAMAYL,533158,N,Diamond  &  Jewellery,Diamond  &  Jewellery
The Investment Trust of India Ltd.,THEINVEST,530023,N,Finance,Finance - NBFC
Thejo Engineering Ltd.,THEJO,,N,Capital Goods,Engineering
Themis Medicare Ltd.,THEMISMED,530199,N,Healthcare,Pharmaceuticals & Drugs
Thermax Ltd.,THERMAX,500411,N,Capital Goods,Engineering - Industrial Equipments
Thomas Cook (India) Ltd.,THOMASCOOK,500413,N,Hospitality,Travel Services
Thomas Scott (India) Ltd.,THOMASCOTT,533941,N,Retailing,Retailing
Thyrocare Technologies Ltd.,THYROCARE,539871,N,Healthcare,Hospital & Healthcare Services
Tilaknagar Industries Ltd.,TI,507205,N,Alcohol,Breweries & Distilleries
Tide Water Oil Company (India) Ltd.,TIDEWATER,590005,N,Automobile & Ancillaries,Lubricants
Technocraft Industries (India) Ltd.,TIIL,532804,N,Iron & Steel,Steel & Iron Products
Tube Investments of India Ltd.,TIINDIA,540762,N,Automobile & Ancillaries,Cycles
Tijaria Polypipes Ltd.,TIJARIA,533629,N,Agri,Rubber  Products
TIL Ltd.,TIL,505196,N,Capital Goods,Engineering - Industrial Equipments
Timescan Logistics (India) Ltd.,TIMESCAN,,N,Logistics,Logistics
Times Guaranty Ltd.,TIMESGTY,511559,N,Finance,Finance - Investment
Time Technoplast Ltd.,TIMETECHNO,532856,N,Plastic Products,Plastic Products
Timex Group India Ltd.,TIMEXWATCH,500414,N,Consumer Durables,Watches & Accessories
Timken India Ltd.,TIMKEN,522113,N,Automobile & Ancillaries,Bearings
Tinplate Company Of India Ltd.,TINPLATE,504966,N,Iron & Steel,Steel & Iron Products
Tips Films Ltd.,TIPSFILMS,543614,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Tips Industries Ltd.,TIPSINDLTD,532375,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Thirumalai Chemicals Ltd.,TIRUMALCHM,500412,N,Chemicals,Chemicals
Shree Tirupati Balajee FIBC Ltd.,TIRUPATI,,N,Plastic Products,Plastic Products
Tirupati Forge Ltd.,TIRUPATIFL,,N,Automobile & Ancillaries,Forgings
Titagarh Railsystems Ltd.,TITAGARH,532966,N,Automobile & Ancillaries,Railways Wagons
Titan Company Ltd.,TITAN,500114,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Tamilnad Mercantile Bank Ltd.,TMB,543596,N,Bank,Bank - Private
TMT (India) Ltd.,TMTINDIA,522171,N,Capital Goods,Engineering
Tamilnadu Petroproducts Ltd.,TNPETRO,500777,N,Crude Oil,Petrochemicals
Tamil Nadu Newsprint & Papers Ltd.,TNPL,531426,N,Paper,Paper & Paper Products
Tamilnadu Telecommunications Ltd.,TNTELE,523419,N,Electricals,Cable
Tokyo Plast International Ltd.,TOKYOPLAST,500418,N,Plastic Products,Plastic Products
Torrent Pharmaceuticals Ltd.,TORNTPHARM,500420,N,Healthcare,Pharmaceuticals & Drugs
Torrent Power Ltd.,TORNTPOWER,532779,N,Power,Power Generation/Distribution
Total Transport Systems Ltd.,TOTAL,,N,Logistics,Logistics
Touchwood Entertainment Ltd.,TOUCHWOOD,,N,Miscellaneous,Miscellaneous
TPL Plastech Ltd.,TPLPLASTEH,526582,Y,Plastic Products,Plastic Products
Tracxn Technologies Ltd.,TRACXN,543638,N,IT,IT - Software
Transchem Ltd.,TRANSCHEM,500422,N,Agri,Agriculture
Trans Freight Containers Ltd.,TRANSFREIT,513063,N,Capital Goods,Engineering - Industrial Equipments
Transpek Industry Ltd.,TRANSPEK,506687,N,Chemicals,Pesticides & Agrochemicals
Transteel Seating Technologies Limited,TRANSTEEL,,,,
Transwind Infrastructures Ltd.,TRANSWIND,,N,Infrastructure,Engineering - Construction
Tree House Education & Accessories Ltd.,TREEHOUSE,533540,N,Education & Training,Educational Institutions
Trejhara Solutions Ltd.,TREJHARA,542233,N,IT,IT - Software
Trent Ltd.,TRENT,500251,N,Retailing,Retailing
TRF Ltd.,TRF,505854,N,Capital Goods,Engineering - Industrial Equipments
Trident Ltd.,TRIDENT,521064,N,Textile,Textile - Spinning
Tridhya Tech Ltd.,TRIDHYA,,N,IT,IT - Software
Trigyn Technologies Ltd.,TRIGYN,517562,N,IT,IT - Software
Transformers & Rectifiers (India) Ltd.,TRIL,532928,N,Capital Goods,Electric Equipment
Triton Corp Ltd.,TRITON,523387,N,IT,BPO/ITeS
Triveni Turbine Ltd.,TRITURBINE,533655,Y,Capital Goods,Engineering - Industrial Equipments
Triveni Engineering & Industries Ltd.,TRIVENI,532356,N,Agri,Sugar
Triveni Glass Ltd.,TRIVENSHET,502281,N,Construction Materials,Glass
TruCap Finance Ltd.,TRU,540268,N,Finance,Finance - Stock Broking
TTK Healthcare Ltd.,TTKHLTCARE,507747,N,Healthcare,Pharmaceuticals & Drugs
TTK Prestige Ltd.,TTKPRESTIG,517506,N,Consumer Durables,Consumer Durables - Domestic Appliances
T.T. Ltd.,TTL,514142,N,Textile,Textile
Tata Teleservices (Maharashtra) Ltd.,TTML,532371,N,Telecom,Telecommunication - Service  Provider
Tulsyan NEC Ltd.,TULSYAN,513629,N,Iron & Steel,Steel & Iron Products
Tuticorin Alkali Chemicals and Fertilizers Ltd.,TUTICORALK,506808,N,Chemicals,Chemicals
TV18 Broadcast Ltd.,TV18BRDCST,532800,N,Media & Entertainment,TV Broadcasting & Software Production
TVS Electronics Ltd.,TVSELECT,532513,Y,Trading,Trading
TVS Motor Company Ltd.,TVSMOTOR,532343,Y,Automobile & Ancillaries,Automobile Two & Three Wheelers
TVS Supply Chain,TVSSCS,543965,N,,
TVS Srichakra Ltd.,TVSSRICHAK,509243,N,Automobile & Ancillaries,Tyres & Allied
TV Today Network Ltd.,TVTODAY,532515,N,Media & Entertainment,TV Broadcasting & Software Production
TV Vision Ltd.,TVVISION,540083,Y,Media & Entertainment,TV Broadcasting & Software Production
United Breweries Ltd.,UBL,532478,N,Alcohol,Breweries & Distilleries
UCAL Ltd.,UCALFUEL,500464,N,Automobile & Ancillaries,Auto Ancillary
Ushanti Colour Chem Ltd.,UCL,,N,Chemicals,Chemicals
UCO Bank,UCOBANK,532505,N,Bank,Bank - Public
Udaipur Cement Works Ltd.,UDAICEMENT,530131,Y,Construction Materials,Cement & Construction Materials
Updater Services,UDS,543996,,,
Uflex Ltd.,UFLEX,500148,N,FMCG,Packaging
UFO Moviez India Ltd.,UFO,539141,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
The Ugar Sugar Works Ltd.,UGARSUGAR,530363,N,Agri,Sugar
Ugro Capital Ltd.,UGROCAP,511742,N,Finance,Finance - NBFC
Ujaas Energy Ltd.,UJAAS,533644,N,Capital Goods,Electric Equipment
Ujjivan Financial Services Ltd.,UJJIVAN,539874,N,Finance,Finance Term Lending
Ujjivan Small Finance Bank Ltd.,UJJIVANSFB,542904,N,Bank,Bank - Private
Ultratech Cement Ltd.,ULTRACEMCO,532538,Y,Construction Materials,Cement & Construction Materials
Ultramarine & Pigments Ltd.,ULTRMARINE,506685,N,Chemicals,Chemicals
Uma Converter Ltd.,UMA,,N,FMCG,Packaging
Uma Exports Ltd.,UMAEXPORTS,543513,N,Trading,Trading
Umang Dairies Ltd.,UMANGDAIRY,500231,N,FMCG,Consumer Food
Usha Martin Education & Solutions Ltd.,UMESLTD,532398,N,IT,IT - Software
Unichem Laboratories Ltd.,UNICHEMLAB,506690,Y,Healthcare,Pharmaceuticals & Drugs
United Drilling Tools Ltd.,UNIDT,522014,N,Capital Goods,Engineering - Industrial Equipments
Uniphos Enterprises Ltd.,UNIENTER,500429,N,Trading,Trading
Unihealth Consultancy,UNIHEALTH,,,,
Uniinfo Telecom Services Ltd.,UNIINFO,,N,Telecom,Telecommunication - Equipment
Union Bank Of India,UNIONBANK,532477,N,Bank,Bank - Public
Uniparts India Ltd.,UNIPARTS,543689,N,Capital Goods,Engineering - Industrial Equipments
Unitech Ltd.,UNITECH,507878,N,Realty,Construction - Real Estate
United Polyfab Gujarat Ltd.,UNITEDPOLY,,N,Textile,Textile - Weaving
The United Nilgiri Tea Estates Company Ltd.,UNITEDTEA,,N,Agri,Tea/Coffee
Univa Foods Ltd.,UNIVAFOODS,526683,N,Hospitality,"Hotel, Resort & Restaurants"
Univastu India Ltd.,UNIVASTU,,N,Infrastructure,Engineering - Construction
Universal Cables Ltd.,UNIVCABLES,504212,N,Electricals,Cable
Universus Photo Imagings Ltd.,UNIVPHOTO,542933,Y,Miscellaneous,Miscellaneous
UNO Minda Ltd.,UNOMINDA,532539,N,Automobile & Ancillaries,Auto Ancillary
UPL Ltd.,UPL,512070,N,Chemicals,Pesticides & Agrochemicals
Uravi T And Wedge Lamps Ltd.,URAVI,543930,N,Automobile & Ancillaries,Auto Ancillary
Urban Enviro Waste Management Ltd.,URBAN,,N,Miscellaneous,Miscellaneous
Urja Global Ltd.,URJA,526987,N,Power,Power Generation/Distribution
Upsurge Seeds Of Agriculture Ltd.,USASEEDS,,N,Agri,Agriculture
Usha Martin Ltd.,USHAMART,517146,N,Iron & Steel,Steel & Iron Products
Ushdev International Ltd.,USHDEVINT,511736,N,Trading,Trading
Udayshivakumar Infra Ltd.,USK,543861,N,Infrastructure,Engineering - Construction
UTI Asset Management Company Ltd.,UTIAMC,543238,N,Finance,Finance - Asset Management
Utkarsh Small Finance Bank Ltd.,UTKARSHBNK,543942,Y,Bank,Bank - Private
Uttam Sugar Mills Ltd.,UTTAMSUGAR,532729,N,Agri,Sugar
Ultra Wiring Connectivity Systems Ltd.,UWCSL,,N,Electricals,Electronics - Components
V2 Retail Ltd.,V2RETAIL,532867,N,Retailing,Retailing
Vadilal Industries Ltd.,VADILALIND,519156,N,FMCG,Consumer Food
Vaibhav Global Ltd.,VAIBHAVGBL,532156,N,Retailing,Retailing
Vaishali Pharma Ltd.,VAISHALI,,N,Healthcare,Pharmaceuticals & Drugs
Vakrangee Ltd.,VAKRANGEE,511431,N,IT,BPO/ITeS
Valiant Laboratories Limited,VALIANTLAB,543998,,,
Valiant Organics Ltd.,VALIANTORG,540145,N,Chemicals,Chemicals
Vardhman Acrylics Ltd.,VARDHACRLC,,Y,Textile,Textile - Manmade  Fibres
Vardhman Polytex Ltd.,VARDMNPOLY,514175,N,Textile,Textile
Varroc Engineering Ltd.,VARROC,541578,N,Automobile & Ancillaries,Auto Ancillary
VASA Retail And Overseas Ltd.,VASA,,N,FMCG,Printing & Stationery
Vascon Engineers Ltd.,VASCONEQ,533156,N,Infrastructure,Engineering - Construction
Vaswani Industries Ltd.,VASWANI,533576,N,Iron & Steel,Steel/Sponge Iron/Pig Iron
VB Desai Financial Services Ltd.,VBDESAIFIN,511110,N,Finance,Finance - Investment
Varun Beverages Ltd.,VBL,540180,N,FMCG,Consumer Food
Vaxtex Cotfab Ltd.,VCL,,N,Trading,Trading
Vedanta Ltd.,VEDL,500295,N,Non - Ferrous Metals,Metal - Non Ferrous
Veekayem Fashion And Apparels Ltd.,VEEKAYEM,,N,Textile,Textile
Vels Film International Ltd.,VELS,,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Venky'S (India) Ltd.,VENKEYS,523261,Y,Agri,Agriculture
Venlon Enterprises Ltd.,VENLONPOLY,524038,N,Chemicals,Chemicals
Venus Pipes & Tubes Ltd.,VENUSPIPES,543528,N,Iron & Steel,Steel & Iron Products
Venus Remedies Ltd.,VENUSREM,526953,N,Healthcare,Pharmaceuticals & Drugs
Vera Synthetic Ltd.,VERA,,N,Textile,Textile
Veranda Learning Solutions Ltd.,VERANDA,543514,N,Education & Training,Educational Institutions
Vertexplus Technologies Ltd.,VERTEXPLUS,,N,IT,IT - Software
Vertoz Advertising Ltd.,VERTOZ,,N,Miscellaneous,Miscellaneous
Vesuvius India Ltd.,VESUVIUS,520113,N,Capital Goods,Refractories
Veto Switchgears And Cables Ltd.,VETO,539331,N,Capital Goods,Electric Equipment
V-Guard Industries Ltd.,VGUARD,532953,N,Capital Goods,Electric Equipment
Vardhman Holdings Ltd.,VHL,500439,N,Finance,Finance - NBFC
Viaz Tyres Ltd.,VIAZ,,N,Automobile & Ancillaries,Tyres & Allied
Viceroy Hotels Ltd.,VICEROY,523796,N,Hospitality,"Hotel, Resort & Restaurants"
Vidhi Specialty Food Ingredients Ltd.,VIDHIING,531717,N,Chemicals,Dyes & Pigments
Vijaya Diagnostic Centre Ltd.,VIJAYA,543350,N,Healthcare,Hospital & Healthcare Services
Viji Finance Ltd.,VIJIFIN,537820,N,Finance,Finance - NBFC
Vikas EcoTech Ltd.,VIKASECO,530961,N,Chemicals,Chemicals
Vikas Lifecare Ltd.,VIKASLIFE,542655,N,Crude Oil,Petrochemicals
Vikas Proppant & Granite Ltd.,VIKASPROP,531518,N,Chemicals,Chemicals
Vikas WSP Ltd.,VIKASWSP,519307,N,Chemicals,Chemicals
Vilin Bio Med Ltd.,VILINBIO,,N,Healthcare,Pharmaceuticals & Drugs
Vimta Labs Ltd.,VIMTALABS,524394,N,Miscellaneous,Miscellaneous
Vinati Organics Ltd.,VINATIORGA,524200,N,Chemicals,Chemicals
Vindhya Telelinks Ltd.,VINDHYATEL,517015,N,Infrastructure,Engineering - Construction
Vineet Laboratories Ltd.,VINEETLAB,543298,N,Healthcare,Pharmaceuticals & Drugs
Vinny Overseas Ltd.,VINNY,543670,N,Textile,Textile
Vinsys IT Services India Ltd,VINSYS,,,Computer Education,Computer Education
Vinyas Innovative Technologies,VINYAS,,,,
Vinyl Chemicals (India) Ltd.,VINYLINDIA,524129,N,Trading,Trading
VIP Clothing Ltd.,VIPCLOTHNG,532613,N,Textile,Textile
VIP Industries Ltd.,VIPIND,507880,N,FMCG,Household & Personal Products
Vipul Ltd.,VIPULLTD,511726,N,Realty,Construction - Real Estate
Virescent Renewable Energy Trust,VIRESCENT,,N,Finance,Finance - Investment
Virinchi Ltd.,VIRINCHI,532372,N,IT,IT - Software
Visaka Industries Ltd.,VISAKAIND,509055,N,Construction Materials,Cement & Construction Materials
Visa Steel Ltd.,VISASTEEL,532721,N,Iron & Steel,Steel & Iron Products
MPS Infotecnics Ltd.,VISESHINFO,532411,N,IT,IT - Software
Vishal Fabrics Ltd.,VISHAL,538598,N,Textile,Textile
Vishnu Chemicals Ltd.,VISHNU,516072,N,Chemicals,Chemicals
VishnuSurya Infra,VISHNUINFR,,,,
Vishwaraj Sugar Industries Ltd.,VISHWARAJ,542852,N,Agri,Sugar
Vital Chemtech Ltd.,VITAL,,N,Chemicals,Chemicals
Viviana Power Tech Ltd.,VIVIANA,,N,Infrastructure,Engineering - Construction
Visagar Polytex Ltd.,VIVIDHA,506146,N,Textile,Textile
Vivimed Labs Ltd.,VIVIMEDLAB,532660,N,Healthcare,Pharmaceuticals & Drugs
Vivo Collaboration Solutions Ltd.,VIVO,,N,IT,IT - Software
VLS Finance Ltd.,VLSFINANCE,511333,N,Finance,Finance - Investment
V-Marc India Ltd.,VMARCIND,,N,Electricals,Cable
V-Mart Retail Ltd.,VMART,534976,N,Retailing,Retailing
Voltamp Transformers Ltd.,VOLTAMP,532757,N,Capital Goods,Electric Equipment
Voltas Ltd.,VOLTAS,500575,N,Consumer Durables,Air Conditioners
Vishnu Prakash,VPRPL,543974,,,
VRL Logistics Ltd.,VRLLOG,539118,N,Logistics,Logistics
Vadivarhe Speciality Chemicals Ltd.,VSCL,,N,Chemicals,Chemicals
Vardhman Special Steels Ltd.,VSSL,534392,Y,Iron & Steel,Steel & Iron Products
VST Industries Ltd.,VSTIND,509966,N,FMCG,Cigarettes/Tobacco
V.S.T. Tillers Tractors Ltd.,VSTTILLERS,531266,N,Automobile & Ancillaries,Automobiles-Tractors
Vardhman Textiles Ltd.,VTL,502986,N,Textile,Textile
VTM Ltd.,VTMLTD,532893,N,Textile,Textile - Weaving
VXL Instruments Ltd.,VXLINSTR,517399,Y,Consumer Durables,IT - Hardware
VA Tech Wabag Ltd.,WABAG,533269,Y,Miscellaneous,Miscellaneous
Walchandnagar Industries Ltd.,WALCHANNAG,507410,N,Capital Goods,Engineering - Industrial Equipments
Walpar Nutritions Ltd.,WALPAR,,N,Healthcare,Pharmaceuticals & Drugs
Wanbury Ltd.,WANBURY,524212,N,Healthcare,Pharmaceuticals & Drugs
Warren Tea Ltd.,WARRENTEA,508494,N,Agri,Tea/Coffee
Waterbase Ltd.,WATERBASE,523660,N,FMCG,Consumer Food
Wealth First Portfolio Managers Ltd.,WEALTH,,N,Finance,Finance - Investment
Websol Energy System Ltd.,WEBELSOLAR,517498,N,Electricals,Electronics - Components
Weizmann Ltd.,WEIZMANIND,523011,N,Textile,Textile
Wonder Electricals Ltd.,WEL,543449,N,Consumer Durables,Consumer Durables - Electronics
Welspun Corp Ltd.,WELCORP,532144,N,Iron & Steel,Steel & Iron Products
Welspun Enterprises Ltd.,WELENT,532553,Y,Realty,Construction - Real Estate
Welspun Investments and Commercials Ltd.,WELINV,533252,N,Finance,Finance - Investment
Welspun India Ltd.,WELSPUNLIV,514162,N,Textile,Textile
Wendt (India) Ltd.,WENDT,505412,N,Abrasives,Abrasives
Ecoboard Industries Ltd.,WESTERNBIO,523732,N,Construction Materials,Wood & Wood Products
Westlife Foodworld Ltd,WESTLIFE,505533,N,Hospitality,"Hotel, Resort & Restaurants"
We Win Ltd.,WEWIN,543535,N,IT,BPO/ITeS
Wheels India Ltd.,WHEELS,590073,N,Automobile & Ancillaries,Auto Ancillary
Whirlpool Of India Ltd.,WHIRLPOOL,500238,N,Consumer Durables,Consumer Durables - Domestic Appliances
Williamson Magor & Company Ltd.,WILLAMAGOR,519224,N,Finance,Finance - NBFC
Wim Plast Ltd.,WIMPLAST,526586,N,Plastic Products,Plastic Products
Windlas Biotech Ltd.,WINDLAS,543329,N,Healthcare,Pharmaceuticals & Drugs
Windsor Machines Ltd.,WINDMACHIN,522029,N,Capital Goods,Engineering - Industrial Equipments
WinPro Industries Ltd.,WINPRO,531337,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
The Western Indian Plywoods Ltd.,WIPL,,N,Construction Materials,Laminates/Decoratives
Wipro Ltd.,WIPRO,507685,N,IT,IT - Software
Wockhardt Ltd.,WOCKPHARMA,532300,N,Healthcare,Pharmaceuticals & Drugs
Woman Cart Limited,WOMANCART,,,,
Wonderla Holidays Ltd.,WONDERLA,538268,N,Hospitality,Amusement Parks/Recreation/Club
Uniworth Ltd.,WOOLWORTH,514144,N,Textile,Textile - Spinning
Worth Peripherals Ltd.,WORTH,,N,Paper,Paper & Paper Products
W.S. Industries (India) Ltd.,WSI,504220,N,Capital Goods,Electric Equipment
West Coast Paper Mills Ltd.,WSTCSTPAPR,500444,N,Paper,Paper & Paper Products
Xchanging Solutions Ltd.,XCHANGING,532616,N,IT,IT - Software
Xelpmoc Design And Tech Ltd.,XELPMOC,542367,N,IT,IT - Software
Xpro India Ltd.,XPROINDIA,590013,N,Plastic Products,Plastic Products
Yaari Digital Integrated Services Ltd.,YAARI,533520,Y,Miscellaneous,Miscellaneous
Yatharth Hospital,YATHARTH,543950,N,,
Yatra Online,YATRA,543992,,,
Yasons Chemex Care Ltd,YCCL,,,Chemicals,Dyes and Pigments
Yes Bank Ltd.,YESBANK,532648,N,Bank,Bank - Private
Yudiz Solutions Ltd,YUDIZ,,,IT Software,IT Software
Yuken India Ltd.,YUKEN,522108,N,Capital Goods,Engineering - Industrial Equipments
Zaggle Prepaid,ZAGGLE,543985,,,
Zeal Global Services Ltd,ZEAL,,,Logistics,Miscellaneous
Zee Entertainment Enterprises Ltd.,ZEEL,505537,N,Media & Entertainment,TV Broadcasting & Software Production
Zee Learn Ltd.,ZEELEARN,533287,N,Education & Training,Educational Institutions
Zee Media Corporation Ltd.,ZEEMEDIA,532794,Y,Media & Entertainment,TV Broadcasting & Software Production
Zenith Exports Ltd.,ZENITHEXPO,512553,N,Textile,Textile
Zenith Steel Pipes & Industries Ltd.,ZENITHSTL,531845,N,Iron & Steel,Steel & Iron Products
Zensar Technologies Ltd.,ZENSARTECH,504067,N,IT,IT - Software
Zen Technologies Ltd.,ZENTEC,533339,N,IT,IT - Software
ZF Commercial Vehicle Control Systems India Ltd.,ZFCVINDIA,533023,N,Automobile & Ancillaries,Auto Ancillary
ZF Steering Gear (India) Ltd.,ZFSTEERING,505163,N,Automobile & Ancillaries,Auto Ancillary
Zim Laboratories Ltd.,ZIMLAB,541400,N,Healthcare,Pharmaceuticals & Drugs
Zodiac Energy Ltd.,ZODIAC,543416,N,Capital Goods,Engineering - Industrial Equipments
Zodiac Clothing Company Ltd.,ZODIACLOTH,521163,N,Textile,Textile
Zodiac-JRD-MKJ Ltd.,ZODJRDMKJ,512587,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Zomato Ltd.,ZOMATO,543320,N,Retailing,e-Commerce
Zota Health Care Ltd.,ZOTA,,N,Healthcare,Pharmaceuticals & Drugs
Zuari Agro Chemicals Ltd.,ZUARI,534742,N,Chemicals,Fertilizers
Zuari Industries Ltd.,ZUARIIND,500780,N,Trading,Trading
Zydus Lifesciences Ltd.,ZYDUSLIFE,532321,N,Healthcare,Pharmaceuticals & Drugs
Zydus Wellness Ltd.,ZYDUSWELL,531335,Y,FMCG,Consumer Food
Quest Capital Markets Ltd.,,500069,N,Finance,Finance - NBFC
Diamines & Chemicals Ltd.,,500120,Y,Chemicals,Chemicals
PH Capital Ltd.,,500143,N,Finance,Finance - Investment
Margo Finance Ltd.,,500206,N,Finance,Finance - NBFC
Rama Paper Mills Ltd.,,500357,N,Paper,Paper & Paper Products
Rapicut Carbides Ltd.,,500360,N,Capital Goods,Engineering - Industrial Equipments
Shree Krishna Paper Mills & Industries Ltd.,,500388,N,Paper,Paper & Paper Products
UTL Industries Ltd.,,500426,N,Trading,Trading
Dalal Street Investments Ltd.,,501148,N,Finance,Finance - Investment
Kartik Investments Trust Ltd.,,501151,N,Finance,Finance - Investment
Kratos Energy & Infrastructure Ltd.,,501261,N,Finance,Finance - NBFC
Industrial & Prudential Investment Company Ltd.,,501298,N,Finance,Finance - NBFC
Jayabharat Credit Ltd.,,501311,N,Finance,Finance - NBFC
Prismx Global Ventures Ltd.,,501314,N,Finance,Finance - Investment
Rapid Investments Ltd.,,501351,N,Finance,Finance - NBFC
Walchand Peoplefirst Ltd.,,501370,N,Finance,Finance - Investment
WH Brady & Company Ltd.,,501391,N,Miscellaneous,Miscellaneous
TechNVision Ventures Ltd.,,501421,N,IT,IT - Software
Bombay Cycle & Motor Agency Ltd.,,501430,N,Miscellaneous,Miscellaneous
Muller & Phipps (India) Ltd.,,501477,N,FMCG,Household & Personal Products
Amalgamated Electricity Company Ltd.,,501622,N,Power,Power Generation/Distribution
Indianivesh Ltd.,,501700,N,Finance,Finance - NBFC
Dhenu Buildcon Infra Ltd.,,501945,N,Finance,Finance - Stock Broking
Hemadri Cements Ltd.,,502133,N,Construction Materials,Cement & Construction Materials
Lerthai Finance Ltd.,,502250,N,Capital Goods,Refractories
Raasi Refractories Ltd.,,502271,N,Capital Goods,Refractories
Nilachal Refractories Ltd.,,502294,N,Capital Goods,Refractories
Citadel Realty & Developers Ltd.,,502445,N,Realty,Construction - Real Estate
Shree Bhawani Paper Mills Ltd.,,502563,N,Paper,Paper & Paper Products
Nath Industries Ltd.,,502587,N,Paper,Paper & Paper Products
Vapi Enterprise Ltd.,,502589,N,Paper,Paper & Paper Products
Gaekwar Mills Ltd.,,502850,N,Textile,Textile - Spinning
HP Cotton Textile Mills Ltd.,,502873,N,Textile,Textile
United Interactive Ltd.,,502893,N,IT,BPO/ITeS
Jamshri Realty Ltd.,,502901,N,Textile,Textile
Katare Spinning Mills Ltd.,,502933,N,Textile,Textile - Spinning
Raja Bahadur International Ltd.,,503127,N,Textile,Textile - Spinning
Simplex Realty Ltd.,,503229,N,Realty,Construction - Real Estate
Victoria Mills Ltd.,,503349,N,Realty,Construction - Real Estate
SV Trading & Agencies Ltd.,,503622,N,Finance,Finance - Stock Broking
Svaraj Trading & Agencies Ltd.,,503624,N,Finance,Finance - Investment
Shree Salasar Investments Ltd.,,503635,N,Finance,Finance - Investment
Indsoya Ltd.,,503639,N,Trading,Trading
Zodiac Ventures Ltd.,,503641,N,Finance,Finance - Investment
Veer Energy & Infrastructure Ltd.,,503657,N,Power,Power Generation/Distribution
SW Investments Ltd.,,503659,N,Finance,Finance - Investment
Tilak Ventures Ltd.,,503663,N,Finance,Finance - Investment
KK Fincorp Ltd.,,503669,N,Finance,Finance - NBFC
Wagend Infra Venture Ltd.,,503675,N,Finance,Finance - Investment
Elcid Investments Ltd.,,503681,N,Finance,Finance - Investment
Mediaone Global Entertainment Ltd.,,503685,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Sahara One Media & Entertainment Ltd.,,503691,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Modella Woollens Ltd.,,503772,N,Trading,Trading
